#id	check	kind	owner	path	line	detail
9d5a899bd855	api-parity(accessor)	accessor	Layout#font	/Layout	0	var font/0 in reference port only
3702d5da6552	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#textureLFUSize	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1261	kind=BeanDetect — auto-detected pair `textureLFUSize` via `getTextureLFUSize`
584448d938ce	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#textureLFUSwaps	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1256	kind=BeanDetect — auto-detected pair `textureLFUSwaps` via `getTextureLFUSwaps`
91b49bdcc70b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#transformMatrix	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1330	kind=BeanDetect — auto-detected pair `transformMatrix` via `getTransformMatrix/setTransformMatrix`
31a4aed6be96	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingCheckBox#image	com/github/tommyettinger/textra/TypingCheckBox.java	126	kind=BeanDetect — auto-detected pair `image` via `getImage`
854d13cde3d9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingCheckBox#imageCell	com/github/tommyettinger/textra/TypingCheckBox.java	130	kind=BeanDetect — auto-detected pair `imageCell` via `getImageCell`
9d57ffdf25b4	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingCheckBox#style	com/github/tommyettinger/textra/TypingCheckBox.java	101	kind=BeanDetect — auto-detected pair `style` via `getStyle`
1663d1f73d27	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingDialog#buttonTable	com/github/tommyettinger/textra/TypingDialog.java	175	kind=BeanDetect — auto-detected pair `buttonTable` via `getButtonTable`
9322bb0f69a3	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingDialog#contentTable	com/github/tommyettinger/textra/TypingDialog.java	171	kind=BeanDetect — auto-detected pair `contentTable` via `getContentTable`
8370dd3ec92e	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#advances	com/github/tommyettinger/textra/TypingLabel.java	1956	kind=BeanDetect — auto-detected pair `advances` via `getAdvances`
b365e9416dd0	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#clearColor	com/github/tommyettinger/textra/TypingLabel.java	426	kind=BeanDetect — auto-detected pair `clearColor` via `getClearColor`
3999648a2794	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#defaultToken	com/github/tommyettinger/textra/TypingLabel.java	435	kind=BeanDetect — auto-detected pair `defaultToken` via `getDefaultToken/setDefaultToken`
e86335be1a27	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#ellipsis	com/github/tommyettinger/textra/TypingLabel.java	1656	kind=BeanDetect — auto-detected pair `ellipsis` via `getEllipsis/setEllipsis`
e02e414e0dad	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#intermediateText	com/github/tommyettinger/textra/TypingLabel.java	1590	kind=BeanDetect — auto-detected pair `intermediateText` via `getIntermediateText`
ebc425363445	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#maxLines	com/github/tommyettinger/textra/TypingLabel.java	1636	kind=BeanDetect — auto-detected pair `maxLines` via `getMaxLines/setMaxLines`
4f2d61efaa73	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#offsets	com/github/tommyettinger/textra/TypingLabel.java	1936	kind=BeanDetect — auto-detected pair `offsets` via `getOffsets`
2f56ae3ef55a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#originalText	com/github/tommyettinger/textra/TypingLabel.java	371	kind=BeanDetect — auto-detected pair `originalText` via `getOriginalText`
9a7b25aa6e3f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#paused	com/github/tommyettinger/textra/TypingLabel.java	534	kind=BeanDetect — auto-detected pair `paused` via `isPaused`
8320dad0fc2c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#prefHeight	com/github/tommyettinger/textra/TypingLabel.java	1034	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
0e602f9d73eb	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#prefWidth	com/github/tommyettinger/textra/TypingLabel.java	1022	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
9fbf64edc05c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#rotations	com/github/tommyettinger/textra/TypingLabel.java	1927	kind=BeanDetect — auto-detected pair `rotations` via `getRotations`
d508c6da5bb7	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#selectedText	com/github/tommyettinger/textra/TypingLabel.java	1550	kind=BeanDetect — auto-detected pair `selectedText` via `getSelectedText`
16ecbc398af8	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#sizing	com/github/tommyettinger/textra/TypingLabel.java	1946	kind=BeanDetect — auto-detected pair `sizing` via `getSizing`
9a34abf4b8b7	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#skipping	com/github/tommyettinger/textra/TypingLabel.java	527	kind=BeanDetect — auto-detected pair `skipping` via `isSkipping`
7f69c72eab75	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#textSpeed	com/github/tommyettinger/textra/TypingLabel.java	1912	kind=BeanDetect — auto-detected pair `textSpeed` via `getTextSpeed/setTextSpeed`
598489eb9f44	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#typingListener	com/github/tommyettinger/textra/TypingLabel.java	409	kind=BeanDetect — auto-detected pair `typingListener` via `getTypingListener/setTypingListener`
f2bb35a91a2f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#variables	com/github/tommyettinger/textra/TypingLabel.java	654	kind=BeanDetect — auto-detected pair `variables` via `getVariables/setVariables`
2413e5abab1b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TypingLabel#workingLayout	com/github/tommyettinger/textra/TypingLabel.java	1627	kind=BeanDetect — auto-detected pair `workingLayout` via `getWorkingLayout`
c28f5c2f8994	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.utils.CaseInsensitiveIntMap#empty	com/github/tommyettinger/textra/utils/CaseInsensitiveIntMap.java	269	kind=BeanDetect — auto-detected pair `empty` via `isEmpty`
33e1b54e7863	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getBoldStrength	com/github/tommyettinger/textra/Font.java	3888	kind=NullaryArity — drop `()` from `getBoldStrength`
d5c8ac68f2ee	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getBoxDrawingBreadth	com/github/tommyettinger/textra/Font.java	3915	kind=NullaryArity — drop `()` from `getBoxDrawingBreadth`
fc86705378c8	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getColorLookup	com/github/tommyettinger/textra/Font.java	1825	kind=NullaryArity — drop `()` from `getColorLookup`
9323a866e483	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getCrispness	com/github/tommyettinger/textra/Font.java	3965	kind=NullaryArity — drop `()` from `getCrispness`
793e97142c99	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getDescent	com/github/tommyettinger/textra/Font.java	3861	kind=NullaryArity — drop `()` from `getDescent`
4abcbd9ca843	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getDistanceField	com/github/tommyettinger/textra/Font.java	3475	kind=NullaryArity — drop `()` from `getDistanceField`
3ef7881b6d97	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getFamily	com/github/tommyettinger/textra/Font.java	3939	kind=NullaryArity — drop `()` from `getFamily`
d11f2c843824	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getInlineImageStretch	com/github/tommyettinger/textra/Font.java	3758	kind=NullaryArity — drop `()` from `getInlineImageStretch`
07c7656b65e8	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getName	com/github/tommyettinger/textra/Font.java	3870	kind=NullaryArity — drop `()` from `getName`
5313aa60e9fa	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getObliqueStrength	com/github/tommyettinger/textra/Font.java	3879	kind=NullaryArity — drop `()` from `getObliqueStrength`
c82448dc5b40	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Font#getOutlineStrength	com/github/tommyettinger/textra/Font.java	3897	kind=NullaryArity — drop `()` from `getOutlineStrength`
805c54f13329	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#countGlyphs	com/github/tommyettinger/textra/Layout.java	355	kind=NullaryArity — drop `()` from `countGlyphs`
6fa38f51c26a	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getBaseColor	com/github/tommyettinger/textra/Layout.java	269	kind=NullaryArity — drop `()` from `getBaseColor`
d94bf708f220	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getEllipsis	com/github/tommyettinger/textra/Layout.java	324	kind=NullaryArity — drop `()` from `getEllipsis`
cf6e20dc5d27	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getFont	com/github/tommyettinger/textra/Layout.java	105	kind=NullaryArity — drop `()` from `getFont`
2f04f9df4cdf	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getJustification	com/github/tommyettinger/textra/Layout.java	341	kind=NullaryArity — drop `()` from `getJustification`
2d84c9d064f8	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getMaxLines	com/github/tommyettinger/textra/Layout.java	303	kind=NullaryArity — drop `()` from `getMaxLines`
6c60e0579a56	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#getTargetWidth	com/github/tommyettinger/textra/Layout.java	251	kind=NullaryArity — drop `()` from `getTargetWidth`
698365c4e356	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#lines	com/github/tommyettinger/textra/Layout.java	191	kind=NullaryArity — drop `()` from `lines`
b0a27f271558	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.Layout#peekLine	com/github/tommyettinger/textra/Layout.java	206	kind=NullaryArity — drop `()` from `peekLine`
04341cd40958	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.TextraField#createInputListener	com/github/tommyettinger/textra/TextraField.java	222	kind=NullaryArity — drop `()` from `createInputListener`
070d034ee288	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.TextraLabel#isWrap	com/github/tommyettinger/textra/TextraLabel.java	546	kind=NullaryArity — drop `()` from `isWrap`
433471e3e626	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.TextraListBox#getCullingArea	com/github/tommyettinger/textra/TextraListBox.java	468	kind=NullaryArity — drop `()` from `getCullingArea`
eb44606c685b	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.TypingLabel#hasEnded	com/github/tommyettinger/textra/TypingLabel.java	555	kind=NullaryArity — drop `()` from `hasEnded`
6e3af2073719	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.TypingLabel#length	com/github/tommyettinger/textra/TypingLabel.java	1867	kind=NullaryArity — drop `()` from `length`
b65c4edf751e	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.utils.CaseInsensitiveIntMap$Values#hasNext	com/github/tommyettinger/textra/utils/CaseInsensitiveIntMap.java	571	kind=NullaryArity — drop `()` from `hasNext`
1fe1eb0ce5f7	idiom(converted)	NullaryArity	com.github.tommyettinger.textra.utils.CaseInsensitiveIntMap$Values#iterator	com/github/tommyettinger/textra/utils/CaseInsensitiveIntMap.java	585	kind=NullaryArity — drop `()` from `iterator`
8d3109ee909f	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5389	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/2	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5395	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/3	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5400	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/4	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5407	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/5	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5413	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/6	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5421	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/7	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5427	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/8	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5433	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/9	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5441	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/10	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5447	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/11	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5453	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/12	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5461	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
8d3109ee909f/13	idiom(converted)	SamLambda	com.github.tommyettinger.textra.KnownFonts#loadUnicodeAtlas	com/github/tommyettinger/textra/KnownFonts.java	5471	kind=SamLambda — anonymous `com.github.tommyettinger.textra.KnownFonts$Field` -> lambda
5ad31354db1d	idiom(converted)	SamLambda	com.github.tommyettinger.textra.TextraDialog#key	com/github/tommyettinger/textra/TextraDialog.java	397	kind=SamLambda — anonymous `java.lang.Runnable` -> lambda
8afe98e42e9c	idiom(converted)	SamLambda	com.github.tommyettinger.textra.TypingDialog#key	com/github/tommyettinger/textra/TypingDialog.java	401	kind=SamLambda — anonymous `java.lang.Runnable` -> lambda
f95434a98d51	idiom(refused)	BeanDetect	com.github.tommyettinger.textra.Font#boldStrength	com/github/tommyettinger/textra/Font.java	3888	kind=BeanDetect guard=FluentSetter — auto-detected `boldStrength`; the setter is fluent — returns its own type for chaining
f15645df366d	idiom(refused)	BeanDetect	com.github.tommyettinger.textra.Font#boxDrawingBreadth	com/github/tommyettinger/textra/Font.java	3915	kind=BeanDetect guard=FluentSetter — auto-detected `boxDrawingBreadth`; the setter is fluent — returns its own type for chaining
e6f98ec710ea	idiom(refused)	BeanDetect	com.github.tommyettinger.textra.Font#colorLookup	com/github/tommyettinger/textra/Font.java	1825	kind=BeanDetect guard=FluentSetter — auto-detected `colorLookup`; the setter is fluent — returns its own type for chaining
614bef999e4c	idiom(refused)	BeanDetect	com.github.tommyettinger.textra.Font#crispness	com/github/tommyettinger/textra/Font.java	3965	kind=BeanDetect guard=FluentSetter — auto-detected `crispness`; the setter is fluent — returns its own type for chaining
dd129b816f80	idiom(refused)	BeanDetect	com.github.tommyettinger.textra.Font#descent	com/github/tommyettinger/textra/Font.java	3861	kind=BeanDetect guard=FluentSetter — auto-detected `descent`; the setter is fluent — returns its own type for chaining
